Mary,640062
Linda,531652
Barbara,425260
Patricia,411408
Carol,292328
Sandra,265533
Nancy,252054
Sharon,221231
Judith,218030
Susan,212011
Betty,194619
Carolyn,181853
Margaret,173023
Shirley,171779
Judy,167718
Karen,167697
Donna,165524
Kathleen,152979
Joyce,151494
Dorothy,132254
Janet,130753
Diane,122877
Janice,118891
Joan,117704
Elizabeth,116541
Brenda,112409
Gloria,105045
Virginia,98997
Marilyn,98972
Martha,95381
Beverly,95121
Helen,90739
Bonnie,86885
Ruth,85662
Frances,85442
Jean,80366
Ann,76794
Phyllis,76137
Pamela,73120
Jane,72536
Alice,72390
Peggy,72120
Cheryl,70957
Doris,64139
Catherine,62082
Elaine,60105
Cynthia,58060
Marie,57519
Lois,56855
Connie,56601
Christine,54562
Diana,53696
Gail,53138
Joanne,51652
Rose,51639
Wanda,50774
Carole,50307
Rita,49852
Charlotte,49478
Jo,48447
Evelyn,48159
Geraldine,47933
Jacqueline,45555
Ellen,45405
Sally,45342
Rebecca,45310
Kathryn,44581
Deborah,44057
Norma,43030
Suzanne,41403
Anna,41282
Sue,40942
Darlene,40321
Patsy,40278
Joann,40016
Sarah,39975
Katherine,39911
Paula,39045
Annie,38716
Louise,38663
Roberta,38049
Sylvia,37284
Anne,36145
Theresa,35789
Sheila,35742
Maria,35566
Laura,35071
Kathy,34765
Eileen,34695
Marcia,34395
Rosemary,34296
Glenda,33349
Dolores,33099
Mildred,33068
Lorraine,33046
Marjorie,32901
Sherry,32757
Kay,32652
Anita,32527
Dianne,32296
Ruby,31871
Irene,31819
Juanita,30445
Maureen,30261
Loretta,30119
Jeanne,30114
Constance,29910
Lynn,29386
Marlene,29293
Arlene,29093
Delores,28502
Lynda,27951
Julia,27892
Marsha,27414
Charlene,26782
June,25167
Jeanette,24728
Edna,24698
Josephine,24321
Eleanor,23760
Yvonne,23672
Vicki,23493
Vivian,22913
Emma,22788
Georgia,22394
Lillian,22311
Edith,22148
Pauline,21912
Wilma,21192
Victoria,20752
Ethel,20582
Lucille,20455
Florence,20391
Sara,20274
Margie,20260
Thelma,20231
Clara,20028
Audrey,19718
Grace,19369
Teresa,19329
Annette,19178
Claudia,19172
Gladys,19061
Julie,19036
Marion,18491
Gwendolyn,18343
Priscilla,18122
Willie,18099
Esther,17637
Eva,17563
Andrea,17060
Maryann,17053
Bernice,17029
Rosa,16796
Hazel,16657
Billie,16370
Bertha,16224
Gayle,16198
Bobbie,16197
Pat,16150
Maxine,16072
Marian,16041
Ella,15976
Paulette,15900
Joy,15564
Beatrice,15560
Cathy,15551
Lillie,15357
Janis,14862
Leslie,14855
Ida,14293
Lynne,14236
Deanna,13739
Faye,13709
Terry,13699
Valerie,13693
Emily,13409
Rachel,13408
Lucy,13127
Janie,13119
Penny,13113
Jackie,13090
Harriet,12923
Regina,12714
Rosalie,12587
Alma,12401
Angela,12259
Vera,12189
Jessie,12149
Marianne,11946
Stephanie,11936
Jill,11865
Mattie,11780
Minnie,11735
Caroline,11625
Michele,11605
Veronica,11528
Patty,11417
Rosie,11404
Stella,11363
Elsie,11224
Bessie,11061
Carrie,10973
Rosemarie,10831
Sheryl,10713
Carmen,10691
Jennifer,10685
Jacquelyn,10681
Colleen,10471
Bonita,10404
Claire,10262
